VH,VH_Times_VH,VH_VV_Ratio,VV,VV_Plus_VH,VV_Times_VH,VV_Times_VV,VV_VH_Ratio,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,DI,EVI,MNDWI,NDBI,NDTI,NDVI,State,wClass
-32.20474983774676,1042.0290056164383,0.5409798839120502,-17.376449386175015,-49.58119922392176,560.8782572749874,302.7686610150176,1.8542799576035092,203,179,604,726,479,442,309,321,292,281,-0.29285714,0.342993396918562,0.56297094,-0.17979798,0.6044199,-0.24254215,TN,water
-35.955918320251186,1343.272688275424,0.6291811347743264,-22.248492814122432,-58.20441113437364,818.4820698401991,502.70529064939655,1.604557142625905,114,94,305,457,317,327,210,209,194,186,-0.28288707,1.6141732283464565,0.6007005,-0.25974026,0.65880215,-0.2407045,TN,water
-38.01259766211507,1459.2362108881823,0.4605375498340546,-17.32116533407031,-55.33376299618537,658.2097979691952,300.2490432442539,2.196967556456044,245,211,1116,1450,1550,1639,1290,1331,1158,1045,-0.08420365,-0.4691239827668741,0.71091443,-0.6507484,0.74593616,-0.14475627,TN,water
-14.093514269629772,200.06488033828208,0.5542946458171518,-7.790769035738183,-21.88428330536796,110.36784767489182,63.08707667533327,1.8837949673146737,3045,2260,789,977,1358,1693,1981,2119,2226,2430,0.2390691,0.4868199663488503,-0.5141721,0.15537849,-0.39635465,0.2421875,TN,water
-29.851208367951283,962.1643486670828,0.8039405558170065,-23.04173087945148,-52.89293924740276,703.3634060473491,551.2527873960163,1.3103513705910528,183,156,468,534,378,390,292,300,271,245,-0.2062937,0.2757731958762887,0.48953974,-0.1938326,0.5478261,-0.16486903,TN,water
-23.101847726541298,537.6891348603144,0.5143097292025229,-11.818143304704408,-34.91999103124571,273.42742842461325,140.69318969400345,1.965125424090986,3091,2872,999,1378,1868,2057,2140,2241,2252,2312,0.113937244,0.1608444332746921,-0.38330722,0.15702789,-0.35152942,0.09320388,TN,water
-25.564156016090745,654.3351422027279,0.6018288205810313,-15.347569450157543,-40.91172546624829,391.8749265792314,235.8402913785077,1.6697057286097263,256,237,1086,1462,1556,1729,1364,1390,1242,1087,-0.06287144,-0.3225143796220214,0.70197904,-0.65821093,0.72101235,-0.112223014,TN,water
-33.308430389112424,1186.941642645697,0.6051152464417014,-19.359698055733965,-52.6681284448464,665.3473163518997,392.1202693380858,1.7597942147260328,198,211,378,595,297,665,382,418,315,244,-0.22213799,-0.0610583446404341,0.5006305,-0.22807017,0.4764268,0.029411765,TN,water
-35.76521874176015,1323.0294838990258,0.4840685647214049,-16.96830254416748,-52.73352128592762,616.6431937413738,290.1250506050919,2.0890504654044197,3558,3416,1086,1368,1656,1865,1860,2003,2018,2124,0.076447874,0.2375328083989501,-0.44457978,0.27618363,-0.42809364,0.09853021,TN,water
-33.21672577590695,1201.933152771636,0.5838488160632759,-17.834465866469664,-51.051191642376615,591.1649740585233,318.35564663503624,1.8679470920213324,202,165,714,885,568,527,326,332,279,276,-0.3716525,0.4334133173365326,0.6283349,-0.16008316,0.6857143,-0.34120426,TN,water
-23.099353131891803,534.6475946669963,0.4756180064320337,-10.95828526530107,-34.057638397192875,252.99810601216615,120.78429390763564,2.120520472528865,2994,2782,995,1340,1788,1981,2064,2200,2218,2239,0.116777375,0.1960069286170115,-0.3816336,0.14888719,-0.34983018,0.107338995,TN,water
-32.482880126841,1157.3897262265534,0.6612671073068571,-20.056346630084597,-52.53922675692559,664.6530603770486,409.9673902265952,1.6184199427280523,201,168,661,796,489,446,319,306,265,266,-0.34825176,0.3186344238975818,0.5967904,-0.13733906,0.6514523,-0.29708222,TN,water
-25.64037988986083,665.0219856725006,0.517722505537855,-13.040360569057516,-38.68074045891836,332.3593507393606,174.39781524174575,2.0426590187601152,661,554,969,1058,852,872,751,749,698,699,-0.085156515,0.2643323034672159,0.23094822,-0.027225902,0.3126551,-0.09935484,TN,water
-37.581936800155056,1430.467721826294,0.3694331031139754,-13.666641359488477,-51.24857815964353,512.7004282350578,186.89304048825093,2.756479767303143,3755,3582,1100,1426,1730,1933,1955,2069,2144,2257,0.081690654,0.2421052631578947,-0.4495271,0.27309713,-0.43051118,0.106866285,TN,water
-39.68844244576382,1662.144020759573,0.5507139448171119,-19.819610424891756,-59.50805287065556,767.4531599630462,402.9838063337132,2.107477922530289,3445,3348,1004,1342,1622,1789,1795,1925,1928,2037,0.067872405,0.1851851851851851,-0.4393148,0.2823376,-0.42771855,0.08619718,TN,water
-34.1014919477049,1235.5717365726637,0.5898602478174657,-18.427380984087968,-52.52887293179287,612.7201441936903,346.01558792092965,1.928152699220114,577,489,1012,1062,843,850,747,733,683,704,-0.103521876,0.2164502164502164,0.29591215,-0.08412699,0.36943907,-0.10484928,TN,water
-38.31463607327453,1507.8574369154392,0.4603939225095023,-17.290349570480867,-55.60498564375538,665.8018737850699,299.6372700761018,2.209785637718396,252,219,1118,1434,1586,1743,1449,1528,1400,1258,-0.00030257186,-0.183649289099526,0.7010676,-0.69491524,0.7350272,-0.06229069,TN,water
-32.14895783711579,1039.806900523692,0.6936912810555427,-22.104499395326187,-54.25345723244198,708.1475449003083,493.347069445505,1.4727455109805203,318,267,406,564,404,418,295,326,325,292,-0.1275441,0.6694915254237288,0.27891156,-0.01088647,0.35740072,-0.10836763,TN,water
-34.52633452332719,1192.5753365465623,0.4418609010425272,-15.25154785216494,-49.77788237549214,526.6592508372104,232.67943412812144,2.2641332322424588,3048,2864,1052,1362,1556,1720,1736,1825,1824,1892,0.071004614,0.2048303271170895,-0.38231292,0.25123152,-0.35541883,0.07928994,TN,water
-33.89319881727496,1185.0640746335837,0.5414265030578275,-17.830453918077897,-51.72365273535284,608.2075377835239,318.8730099621859,1.89474202914476,251,220,512,617,470,484,311,305,288,282,-0.21656977,0.6224350205198358,0.421659,-0.06864564,0.47431302,-0.24010554,TN,water
-35.194538278181696,1256.368995331989,0.567730157581348,-19.64839993197257,-54.84293821015427,688.6262746464059,398.6436383639931,1.8524655349895611,122,87,321,513,328,352,237,237,214,209,-0.2820513,1.2694877505567927,0.61574805,-0.27380952,0.71,-0.21033211,TN,water
-34.94627805598883,1310.567710245307,0.5672944980566795,-18.550489228233825,-53.49676728422266,654.888212347346,345.59753304069864,1.8738595252416208,241,207,1122,1444,1554,1667,1295,1366,1166,1099,-0.07979071,-0.4672447013487476,0.7139466,-0.65742713,0.7492429,-0.14264706,TN,water
-29.972234333610167,913.244151991084,0.6818028123965292,-20.289708520642154,-50.26194285425232,614.0079382593971,430.2312966075922,1.5242506052893523,659,563,998,1120,888,897,777,771,753,767,-0.08756058,0.2405559515324304,0.25913435,-0.06657224,0.33095664,-0.08226691,TN,water
-32.96846256815336,1088.1510659118765,0.5584844725788988,-18.391069783990005,-51.35953235214335,606.3345488917217,338.91193339054803,1.7963463111196942,235,202,1136,1440,1520,1601,1237,1277,1136,1036,-0.08994358,-0.5526770293609672,0.71940297,-0.65718454,0.7539586,-0.14457831,TN,water
-18.59093983053412,347.1402877094958,0.5142975366493368,-9.688250598258325,-28.279190428792432,183.2290477908459,100.27837772649325,2.029782979187253,2842,2409,1070,1346,1584,1791,1999,2193,2426,2472,0.16768259,0.5389144905273937,-0.35721108,0.07896735,-0.28308922,0.20997506,TN,water
-30.905458704479933,998.0541188145542,0.5961173516529119,-17.787451731369515,-48.692910435849456,552.3998935320914,321.0270434458208,1.752009912078475,195,164,750,921,609,543,334,335,309,268,-0.36563876,0.4515352197471403,0.6505376,-0.22619048,0.69769585,-0.3267974,TN,water
-24.06383450403277,584.4180186611524,0.5873759688467998,-14.252078657185912,-38.315913161218674,348.5873443841999,217.71522225118125,1.79363590807118,619,485,1690,2160,2120,2152,1656,1771,1552,1374,-0.098421924,-0.8886107634543179,0.554516,-0.42975587,0.6332703,-0.1546841,TN,water
-36.47809254070747,1381.5704189339651,0.6973775093063311,-24.271882144718244,-60.74997468542572,876.4060234612394,636.4218539997705,1.5950164489696856,263,201,512,558,425,432,351,359,320,308,-0.13114753,0.2708978328173375,0.3593179,-0.097770154,0.47035572,-0.1409396,TN,water
-26.645428329918936,736.4256011689885,0.4867530862225632,-13.03726872398508,-39.68269705390402,362.1677918023222,178.2352658017075,2.0559666514078403,3222,2998,981,1310,1530,1746,1760,1875,1894,2021,0.08573854,0.2447881640887693,-0.4218888,0.25957778,-0.39182916,0.10630841,TN,water
-33.4409176176888,1143.6724482274944,0.7057583569181639,-22.758075067906837,-56.19899268559562,750.3716800213655,524.180016802034,1.505943061716077,3628,3475,1208,1550,1792,1931,1941,2051,2086,2196,0.06415867,0.1944958983858163,-0.40131325,0.2698635,-0.38308457,0.07581227,TN,water
-36.751711885884696,1413.8696438717432,0.5111706464384441,-17.94901554826667,-54.70072743415136,663.4345635859813,327.96698465336993,2.07752408647361,293,253,472,451,289,353,333,336,335,318,-0.057057057,-0.0782312925170068,0.2123656,-0.06687898,0.28125,0.07371795,TN,water
-29.4338980622217,868.1834370983714,0.6257722048452751,-18.39300207681525,-47.82690013903695,541.7529003049565,338.5300321802243,1.6002158198397582,279,236,444,471,340,334,331,309,314,319,-0.087692305,0.0666666666666666,0.256,-0.059021924,0.33239037,-0.03975535,TN,water
-19.174243743308587,367.9771041270584,0.4269006072743801,-8.148229261432416,-27.322473004741006,155.65965668477642,70.41962496865858,2.546134409667142,2375,1864,666,949,903,1486,1918,2076,1830,2208,0.1983471,1.0281721384205855,-0.4290012,0.1296076,-0.3252755,0.3391877,TN,water
-42.42386744801789,1862.6963109550093,0.474152360455108,-19.60344497457514,-62.02731242259304,844.454218707024,387.0283098454428,2.144046528184311,122,104,286,457,284,313,188,199,190,189,-0.28522336,0.94,0.5785838,-0.21794872,0.62923354,-0.19831224,TN,water
-28.222804641000703,813.0648345252952,0.620521652984261,-17.181565528635307,-45.404370169636,484.7494069766019,296.63545023832944,1.6502688425637897,195,165,836,1052,661,582,344,348,293,299,-0.427566,0.4577114427860696,0.6872494,-0.20081967,0.7288414,-0.38574424,TN,water
-34.880487751364505,1264.56392650113,0.5790329528416951,-19.223052340648117,-54.103540092012615,667.08735899157,369.9669400132261,1.8257938498396589,267,208,566,705,533,554,440,462,416,397,-0.14411028,0.4642857142857143,0.45061728,-0.21815519,0.54435927,-0.12328767,TN,water
-28.19453786438427,804.0293506906996,0.6600897249180753,-18.410281808694545,-46.604819673078815,519.5813518267715,339.36256400708976,1.5318308636584157,240,232,755,977,842,900,495,563,486,374,-0.2496124,7.206477732793522,0.6055875,-0.338843,0.6162118,-0.26807228,TN,water
-31.398925175833806,1005.203665374132,0.6144589678181448,-18.96959568805804,-50.36852086389184,597.4880109777082,372.7727725842814,1.710316411379176,345,317,912,1184,1042,1157,729,743,631,547,-0.21194994,-23.35227272727273,0.54872465,-0.2930328,0.5776149,-0.24566647,TN,water
-30.913870651326626,959.3584090893206,0.6166070210878939,-18.938182449963733,-49.852053101290345,583.9461209238881,359.722590024897,1.6418178448581786,215,184,724,846,472,421,315,320,299,283,-0.3341969,0.188207136640557,0.594722,-0.16342412,0.64271843,-0.22438392,TN,water
-29.81063975875901,915.0727104236622,0.7430888871212636,-21.41836866876785,-51.229008427526864,631.9507531269289,464.43437178679113,1.4272110415396293,539,453,861,894,747,779,702,680,631,648,-0.07032181,0.2158541123930033,0.24773203,-0.07863248,0.32739422,-0.08417997,TN,water
-32.7118224654893,1104.239502746806,0.4931598289440144,-15.918972212565825,-48.630794678055125,529.7746677920994,256.7396697500756,2.047828422426162,3689,3640,1154,1504,1816,2010,2056,2159,2158,2296,0.063961424,0.1943181818181818,-0.42075872,0.26184368,-0.41524106,0.086059384,TN,water
-28.88192207154492,859.8920820605645,0.5968262828845918,-16.831493832912127,-45.71341590445706,490.6885792951351,284.251098394726,1.7056564843324693,3466,3277,1080,1438,1698,1877,1890,1983,2062,2126,0.07937128,0.2192242833052276,-0.41353998,0.25397974,-0.3900318,0.09680851,TN,water
-28.70659074755213,844.7184983689268,0.6229803857217593,-17.351205996559532,-46.05779674411167,494.2332197420645,301.90259170673494,1.672608692137531,225,196,1122,1460,1528,1635,1283,1322,1194,1066,-0.07707317,-0.4286447638603696,0.7329377,-0.6828753,0.76328504,-0.122703895,TN,water
-28.912885478196404,864.8944987721101,0.6927140011617751,-19.11892344821439,-48.03180892641078,542.9455369955904,374.11328205551337,1.5726766475942355,276,243,435,542,313,306,272,263,241,259,-0.20583718,0.1575492341356674,0.32518336,0.06769826,0.3808917,-0.1299639,TN,water
-30.26171567544209,941.188645983322,0.4792838333045101,-14.225537498320072,-44.48725317376217,433.2236613628645,202.97967325170345,2.120289173889351,3482,3378,1122,1442,1754,1955,1951,2072,2066,2217,0.07021605,0.1867816091954023,-0.4142973,0.25522712,-0.40165976,0.081675395,TN,water
-38.01680950996965,1558.380476922382,0.4179328744910166,-14.315304128346565,-52.33211363831621,543.4413028614564,205.24227261977288,2.664332110200012,2996,2831,1036,1310,1488,1689,1679,1775,1784,1882,0.07162874,0.2514441046551138,-0.39154667,0.2535565,-0.3673026,0.09046455,TN,water
-17.785201472167575,320.3698815836524,0.7196645999171647,-12.81872114788732,-30.603922620054888,231.1066333221467,168.1015287148993,1.4064113922282586,888,701,948,992,888,1048,949,947,810,852,0.0014744913,0.2008238928939238,0.05531915,0.045936394,0.17188422,-0.045936394,TN,water
-28.01008215955261,795.0303881105351,0.5614809218479166,-15.497430466427618,-43.50751262598023,434.00224274100856,240.175551027398,1.80778369841558,3305,3180,995,1300,1576,1772,1777,1895,1906,2033,0.07543081,0.2115113446993975,-0.4353963,0.26847056,-0.41964287,0.09477312,TN,water
-32.42179838389628,1123.7362948129205,0.7010310300079644,-21.311122786024537,-53.73292116992082,681.8729318849539,455.6981185558704,1.5477416605616718,113,86,313,451,297,321,209,202,195,176,-0.27100593,0.6901217861975644,0.5992908,-0.26623377,0.67970204,-0.20731707,TN,water
-30.0256798146374,907.1445820224257,0.6180530998565826,-18.45042099958056,-48.47610081421796,554.4015435264113,344.1784590257718,1.6449636485034995,170,147,880,1058,744,652,344,327,296,253,-0.44225016,0.6090266449157151,0.723127,-0.27038628,0.7560166,-0.43076923,TN,water
-35.03736872156114,1258.3337958199247,0.5271138990109699,-17.689889658038975,-52.72725837960013,610.6589995232962,316.225726696091,2.0325597921258427,254,225,1132,1434,1518,1593,1148,1170,1040,890,-0.12360311,-0.7203134418324292,0.69905216,-0.60741884,0.72875226,-0.18686473,TN,water
-32.783603214364405,1092.0569532865363,0.5718101416137917,-18.4843123843086,-51.267915598672985,607.1542341937921,343.8844179230853,1.7819294734614897,189,164,760,903,602,538,302,291,265,259,-0.40302432,0.462403951701427,0.65384614,-0.16740088,0.6925961,-0.38869664,TN,water
-39.743270985756936,1615.551273580464,0.4685279132069328,-18.28055612371679,-58.023827109473736,731.6243414130474,339.2059920669414,2.195462509176054,202,173,689,839,528,462,302,287,291,270,-0.3448505,0.3469985358711566,0.6119116,-0.18052739,0.65810275,-0.2893773,TN,water
-35.08843905716846,1309.1196397724875,0.6583364185438594,-21.738417598040936,-56.82685665520941,768.6760375495553,483.29020431020007,1.6389037943871247,582,492,927,989,823,821,762,734,684,699,-0.0782672,0.26137645731478,0.25907066,-0.08056872,0.33558407,-0.09223623,TN,water
-27.978540578651124,807.0518144208277,0.4877349384797116,-13.335401232524756,-41.31394181117589,375.91795596530255,178.20481588020698,2.086977345078496,3424,3287,1086,1456,1720,1893,1936,2040,2062,2162,0.07263662,0.2017461066540821,-0.40327868,0.24826832,-0.3860426,0.090428345,TN,water
-30.64604427955452,991.7467699225548,0.6568155831290446,-19.115770722458635,-49.76181500201314,585.7188459427956,365.5136763360215,1.6038560791465024,3284,3109,1060,1354,1566,1723,1703,1792,1820,1936,0.06700115,0.1943679216406489,-0.41612765,0.28683385,-0.39323324,0.07501477,TN,water
-29.27088449785013,884.028816977553,0.701324157174224,-19.56127792635416,-48.83216242420429,566.8091645983072,385.1645640444943,1.5222636084392147,230,195,760,907,606,529,337,342,319,278,-0.3349485,0.4114105504587156,0.59542656,-0.16211294,0.646098,-0.31027028,TN,water
-31.58316577593636,1124.347704395774,0.5578181894202621,-16.09802974294564,-47.68119551888201,519.2872882632571,260.08204462482973,1.928345749802048,255,225,1144,1430,1544,1623,1272,1346,1184,1090,-0.06981254,-0.4815409309791332,0.6973294,-0.6455872,0.72809666,-0.1319648,TN,water
-24.541115828314183,603.3237615785872,0.7809993757753473,-19.12813304101788,-43.66924886933207,469.3006446853026,367.8871225692264,1.290267026605741,199,164,783,951,646,571,352,343,310,285,-0.3731527,0.4983684366656778,0.653913,-0.21807465,0.7058296,-0.35146442,TN,water
-35.855807545326506,1350.2995993107677,0.5097911459349372,-17.454333049132728,-53.310140594459234,624.591434538459,304.6778247993821,2.0585490663105164,273,244,1122,1426,1592,1761,1502,1574,1430,1326,0.009783575,-0.1577102803738317,0.67863446,-0.6793893,0.7077844,-0.053606883,TN,water
-26.1416180572423,689.5010302288924,0.6721462261363135,-17.54837719448077,-43.68999525172306,462.2858664474989,309.9976120890635,1.488046437191427,212,187,517,611,431,445,250,249,250,227,-0.26666668,0.434887073522345,0.48481166,-0.08225108,0.5313283,-0.2657856,TN,water
-34.50868597902099,1203.414629163166,0.5594193688658488,-19.123618592057824,-53.63230457107883,660.8230229189925,366.7964692259275,1.8076677401121497,313,273,458,498,320,342,341,333,292,318,-0.12063953,0.0572831423895253,0.22811344,0.034710743,0.29182878,-0.045751635,TN,water
-31.879415675995475,1083.248712533088,0.5979820939490755,-17.975381771223603,-49.854797447219084,572.9556473400671,323.79182885879885,1.776901372523466,228,200,767,833,447,423,329,320,294,292,-0.32861736,0.1378130066654656,0.5702168,-0.12643678,0.6127783,-0.20647773,TN,water
